,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
35,14,13,13,12,13,14,13,14,13,13,13,13,13,13,12,13,13,14,13,14,13,12,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,14,13,13,13,13,14,13,13,13,14,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,12,13,12,13,13,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,12,14,13,13,14,12,12,13,13,12,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13
36,13,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,12,13,13,13,14,13,13,13,13,14,12,13,13,13,14,13,13,14,13,12,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,12,14,13,13,12,13,13,13,13,13,13,13,14,13,13,12
37,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,12,13,14,14,13,13,14,13,13,13,13,13,14,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,14,14,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,13,13,14,14,14,13,13,14,13,13,13,13,13,14,13,14,13,14,14,13,13,13,13,13,13,12,13,13,13,13,12,13,13,14,13,13,13,12,13,13,13,13,14,13,13,13
38,13,13,13,13,14,13,12,13,14,13,13,13,14,14,13,13,13,13,13,14,14,13,14,13,13,13,13,13,12,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,12,13,14,14,13,14,14,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,12,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,14,13,13,13,13,13,13,13,13,12,14,12,13,13,13,13,14,13,12,13,13,13,13,13,13,14,13,13,13,13,13,13,13,14,13,13
39,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,14,14,13,13,12,13,13,13,13,13,14,13,14,13,13,13,13,13,13,13,13,14,13,12,13,13,13,13,13,13,13,13,12,13,13,14,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,13,14,13,13,12,13,13,14,13,13,14,14,14,14,13,13,13,13,13,14,13,13,13,14,13,13,13,13,14,13,13,13,13,13,13,13,12,14,13,13,14,13,13,14,13,13,13,14,13,14,13,13
40,13,13,14,14,13,14,13,13,13,13,13,13,13,13,13,13,12,13,14,14,12,14,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,13,14,13,13,13,14,13,14,14,13,14,13,12,13,13,13,13,13,13,13,14,14,13,13,13,14,13,13,14,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,12,13,13,14,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,12,13,13,14,13,13,13,13,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,12,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,14,14,14,13,13,13,13,13,13,14
41,13,13,13,12,13,13,13,14,13,12,13,13,14,14,13,13,13,13,14,13,13,13,13,13,14,13,12,13,13,13,13,14,14,13,14,13,13,13,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,12,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,13,14,13,14,13,14,13,14,13,13,13,13,14,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,14,13,13,14,13,13,13,14,13,13,13,13,13,13,14,13
42,13,13,13,13,13,12,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,13,14,12,13,14,13,13,13,13,13,13,14,12,14,14,13,14,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,14,14,13,13,14,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,14,13,13,13,13,13,12,14,13,13,13,13,14,13,13,13,13,13,13
43,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,12,13,13,13,13,13,13,12,13,13,13,14,14,13,13,14,13,13,13,13,13,13,14,13,12,13,13,13,13,14,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,14,13,13,13,14,13,13,13,13,13,13,13,12,13,13,13,13,13,13,14,13,13,13,14,13,14,13,13,13,13,12,13,13,13,12,13,13,14,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,12,14,13,14,14,13,13,13,13,14,13,13
44,13,13,13,13,13,13,13,12,13,13,13,14,13,14,13,13,13,14,13,14,14,13,12,14,13,14,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,13,13,12,13,13,13,13,13,12,14,13,13,13,13,13,14,14,13,13,14,13,13,13,14,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,14,13,13,13,12,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,12,13,13,13,13,14,13,13,13,14,12,14,13,13,13,13,13,13,13,13,13,14,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13
45,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,14,13,13,13,13,13,14,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,14,13,13,13,13,13,13,12,13,13,13,13,14,13,13,13,13,13,13,12,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,12,13,13,13,12,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,14,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,13,13,13,13,13,13,13,13
46,13,13,13,14,13,13,13,13,14,14,13,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,14,13,14,13,13,13,12,13,13,13,13,12,13,13,13,12,14,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,12,13,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,12,13,13,13,14,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,14,14,13
47,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,14,13,12,13,13,13,13,13,14,13,13,14,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,13,13,13,14,13,14,13,13,13,13,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,14,13,14,13,13,13,13,14,14,13,13,13,13,13,14,13,13,13,13,14,13,13,12,13,14,13,13,13,14,13,13,14,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13
48,13,13,13,13,13,13,13,13,13,13,14,14,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,14,14,13,13,13,14,13,13,13,13,12,13,14,13,13,13,13,14,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,14,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,14,14,13,13,13,13,13,13,14,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13
49,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,13,12,13,13,13,13,13,13,13,13,12,14,13,13,13,13,13,12,14,13,13,13,13,13,13,13,13,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,12,13,13,14,13,12,13,13,13,13,13,13,13
50,13,14,13,14,14,14,13,13,14,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,14,14,14,13,12,13,13,12,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,14,13,14,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,14,13,13,13,13,13,13,14,13,14,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,12,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,13,13,13,14,13,14,14,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,14,13,13,13,14,13
51,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,14,13,13,13,14,13,13,13,14,13,14,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,12,12,13,14,13,13,14,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,13,13,12,13,13,13,13,13,13,13,14,14,13,14,12,13,13,13,13,13,13,14,13,14,13,13,14,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
52,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,14,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,12,13,13,14,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,14,12,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13
53,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,14,13,13,14,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,12,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,13,14,13,13,13,14,14,13,13,14,13,13,13,13,13,12,13,13,13,13,13,13,14,13,13,13,13,12,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,13,13,13,13,12,13,13,13,13,14,13,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,12,13,14,12,13,13,13,14
54,13,13,13,13,13,12,13,14,13,13,13,13,13,13,12,14,13,13,14,13,14,14,13,13,13,12,13,14,13,13,12,12,14,13,14,13,13,13,14,13,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,12,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,14,14,13,12,13,12,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,14,13,13,13,14,13,13,13,13,14,13,13,13,13,13,14,13,13,12,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,12,14,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13
55,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,14,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,12,13,13,13,14,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,12,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,13,14,13,14,13,14,13,13,13,13,14,13,13,13,14,13,13,14,13,13,13,13,13,14,13,14,13,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,12,12,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13
56,13,13,13,14,14,14,14,13,13,13,12,13,13,13,13,14,13,13,13,13,14,12,13,13,13,13,13,13,13,13,13,13,14,14,14,13,13,13,13,13,13,12,13,13,12,13,13,14,13,14,13,13,13,13,14,13,13,13,13,14,13,14,14,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,12,13,13,14,13,13,13,12,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
57,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,14,13,14,12,13,13,13,13,13,14,14,13,14,13,13,13,13,13,13,14,13,13,13,13,12,13,13,13,13,14,14,13,13,12,13,13,13,13,13,13,14,14,13,13,13,13,14,13,13,14,13,13,13,12,13,13,14,14,13,12,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,12,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,13,12,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13
58,13,13,13,13,14,13,13,13,14,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,14,13,14,13,13,13,13,13,13,13,13,14,13,13,13,14,14,13,12,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,14,13,13,14,13,13,14,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13
59,14,13,13,13,13,13,12,13,13,13,13,13,13,14,13,13,13,12,13,13,13,13,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,14,14,13,14,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,12,13,13,13,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,14,14,13,13,13,14,14,12,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,14,13,13,13,13,13,13
60,13,13,13,13,13,14,13,13,14,14,13,14,13,13,14,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,14,12,12,13,14,13,13,13,13,14,13,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,14,13,14,13,13,13,13,13,14,13,13,13,12,13,13,13,13,14,14,13,13,13,13,13,13,14,13,14,13,14,13,13,12,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,14,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,14,13,13,13,13,12,13,14,14,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,12,13,14,13,13,13,13,13,14,13,13,13,13,13,14
61,13,13,13,13,13,13,14,13,13,13,13,14,14,13,14,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,12,13,12,13,14,13,13,13,13,13,13,14,12,12,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,14,13,14,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,12,13,13,13,13,13,13,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13
62,13,13,13,13,14,13,13,14,13,14,13,13,13,14,13,13,13,13,14,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,14,13,13,14,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,14,14,14,13,13,14,13,13,13,13,13,14,13,13,13,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,13,13,14,13,13,14,12,13,13,13,14,13,13,13,13,13,13,13
63,12,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,14,13,13,13,13,13,14,13,13,14,13,13,12,13,14,13,13,13,13,14,14,13,13,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,12,13,13,13,13,14,13,13,13,13,13,13,12,13,13,13,13,13,13,12,13,12,13,13,13,14,13,13,14,13,13,14,13,14,14,13,12,13,13,13,13,13,14,13,13,13,13,14,13,13,14,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13
64,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,14,13,13,13,13,14,13,13,14,13,13,14,13,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,12,13,14,14,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,12,14,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,14,13,12,14,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,12,13,14,12,13,12,13,13,13,13,14,13,13,13,13,13,13,14
65,13,13,13,13,13,13,14,13,13,13,14,13,13,13,13,14,13,13,13,14,13,13,14,13,14,14,14,13,13,13,13,13,12,13,14,13,13,13,13,13,13,13,13,12,14,13,13,13,13,14,13,13,13,13,13,13,13,13,12,13,14,13,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,12,14,13,13,13,13,13,13,12,13,14,13,13,14,13,13,14,13,14,13,13,13,13,13,13,12,13,14,14,13,13,13,13,13,14,13,14,13,14,13,13,14,14,14,13,13,14,13,13,13,13,13,14,13,13,14,14,13,13,13,13,13,14,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,14,13,13,13,13,13,13,13,13,14,13,14
66,12,14,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,13,13,12,14,13,13,13,14,13,13,12,13,13,13,13,13,13,13,13,13,13,14,13,13,12,13,13,13,13,12,13,14,14,13,13,13,13,13,13,14,13,14,13,14,13,13,13,14,13,14,14,13,12,13,13,13,13,12,13,14,13,14,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,13,13,14,14,13,13,13,13,13,14,13,12,13,14,13,14,14,14,14,13,13,13,13,13,13,13,14,14,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13
67,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,14,13,13,14,14,13,14,13,13,13,13,13,13,13,13,13,14,14,13,13,13,14,13,13,13,14,13,13,13,13,14,13,13,13,14,13,13,13,14,13,13,14,13,13,13,13,13,13,14,14,13,13,13,13,12,13,13,13,13,13,14,13,13,13,13,13,13,13,13,12,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,13,14,13,13,13,13,14,13,13,13,13,13,12,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13
68,13,13,13,13,14,13,13,14,14,13,13,12,13,14,13,14,13,13,14,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,13,14,13,13,13,13,13,13,13,13,14,13,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,13,13,13,13,12,13,13,13,13
69,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,14,13,13,13,13,14,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,14,13,13,14,13,13,13,13,14,13,13,13,13,13,12,14,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,12,13,13,12,13,14,13,13,13,13,13,13,14,13,14,13,12,14,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,13,14,13,13,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13
70,12,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,12,13,13,14,13,13,14,13,13,14,14,13,13,14,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,14,13,12,13,14,12,13,14,13,13,13,12,13,13,13,13,14,13,13,13,13,14,13,13,13,13,14,12,14,13,13,13,13,14,13,13,12,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,14,13,13,14,13,13,13,12,13,13,13,12,13,14,13,13,13,13,13,13,13,14,13,12,13,13,13,13,13,13,13,14,13,13
