,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
35,25,25,24,26,25,23,24,25,24,24,23,25,25,24,24,25,25,24,25,25,24,26,24,23,24,25,25,23,24,25,24,25,24,25,26,25,24,24,25,24,26,23,24,25,24,25,24,23,23,25,25,25,26,25,26,24,25,25,23,24,25,24,23,23,24,25,24,24,26,26,24,25,23,23,23,25,24,23,25,24,24,25,24,25,26,25,25,25,26,25,25,25,24,24,24,23,24,24,24,25,23,24,24,25,23,25,25,25,25,25,24,26,25,24,24,24,26,25,23,25,24,24,24,25,25,25,23,25,24,23,25,25,25,23,25,25,25,25,25,25,24,26,24,24,26,24,24,25,26,24,25,26,24,25,25,24,24,24,24,24,24,24,23,24,26,26,24,26,25,25,24,25,23,25,24,25,23,25,26,24,25,24,24,24,24,24
36,24,25,24,25,23,25,24,25,25,25,24,25,24,25,25,25,25,27,24,23,25,25,23,24,23,23,23,23,25,23,24,24,25,24,25,24,25,25,24,23,25,23,25,23,23,26,25,26,26,25,25,24,25,25,25,24,24,25,25,24,25,25,25,24,24,25,25,25,26,24,25,24,23,24,24,25,26,26,25,24,25,24,25,24,25,24,25,25,24,25,24,25,25,25,23,25,23,25,24,24,24,24,26,24,25,25,24,23,25,25,26,24,24,24,23,25,25,26,25,26,25,23,25,25,25,26,24,25,25,25,24,23,26,24,25,25,24,24,26,26,24,25,25,25,24,24,24,24,25,26,25,25,24,25,26,27,24,25,25,25,24,25,24,24,24,23,24,23,26,24,25,23,25,24,26,24,23,24,26,25,25,25,24,24,24,25
37,25,25,24,25,24,25,25,24,25,25,25,23,24,24,24,24,25,26,25,25,24,24,25,25,25,25,24,25,25,25,24,25,24,25,25,25,23,23,25,24,26,24,25,26,25,24,24,25,25,25,25,24,25,25,25,22,24,25,25,25,25,25,23,26,25,24,24,25,24,23,24,24,25,25,25,26,25,26,24,24,25,23,23,26,24,24,24,24,25,23,26,25,25,25,25,24,24,24,24,23,24,25,25,24,24,25,25,25,25,24,24,24,25,25,26,24,24,26,25,26,23,24,24,25,26,25,25,25,25,26,24,24,25,25,26,25,26,24,24,25,22,25,22,24,25,25,25,23,24,24,26,26,25,25,25,25,23,25,25,26,25,25,25,25,24,25,26,25,24,23,23,23,25,24,24,22,24,24,25,24,25,25,24,25,24,26
38,24,25,24,24,25,24,24,25,25,25,25,25,25,26,25,24,24,24,24,25,25,25,26,26,24,25,26,23,26,25,25,25,25,25,24,24,24,24,24,25,24,23,26,23,23,26,25,24,25,25,25,25,25,24,21,25,24,24,24,25,24,25,24,25,25,25,23,25,24,25,24,26,25,24,25,26,26,25,25,25,24,24,25,23,26,25,23,25,25,25,27,23,25,25,25,25,25,27,24,26,23,23,25,25,25,23,24,26,25,25,26,25,23,25,25,23,24,23,25,26,25,26,24,24,24,24,25,26,24,24,24,25,26,24,25,25,24,24,24,24,23,26,23,24,25,25,25,25,25,24,25,24,23,25,24,23,25,25,26,25,25,26,25,26,24,24,24,24,25,25,24,24,23,25,25,26,24,26,24,24,25,25,24,24,25,23
39,23,25,23,25,25,25,24,24,23,26,26,23,25,24,25,23,23,24,23,25,24,25,26,23,26,24,25,26,23,24,26,24,24,24,25,25,25,24,24,24,24,24,23,25,25,23,25,25,23,25,24,24,24,23,24,25,25,24,24,24,24,25,24,25,23,24,23,25,25,24,24,25,26,25,25,24,24,25,24,25,25,26,23,24,25,24,24,25,25,24,23,24,24,24,24,24,24,24,25,24,24,26,25,24,23,24,25,25,25,26,23,27,25,25,25,25,25,24,25,25,26,24,25,23,25,24,24,24,25,24,26,25,25,24,25,26,25,24,24,24,25,25,22,25,23,26,25,26,24,25,26,25,24,23,25,24,26,25,25,23,26,26,25,24,24,25,24,24,25,25,25,24,25,25,24,25,24,23,25,25,25,25,24,25,24,24
40,24,24,26,25,25,24,26,25,26,26,23,23,26,25,25,23,25,25,25,25,25,25,22,25,23,26,24,24,25,23,25,24,25,26,26,25,24,24,25,26,23,24,25,25,26,26,25,25,24,25,23,24,24,25,23,23,25,25,25,25,25,23,24,24,24,24,26,26,24,25,24,25,23,25,26,25,25,26,25,24,24,25,26,24,24,24,24,26,25,25,25,25,25,25,24,25,25,26,25,25,23,24,25,24,24,23,23,24,25,25,25,24,23,24,25,25,24,24,24,24,24,25,26,25,26,23,25,25,25,25,24,24,24,24,23,24,25,25,25,24,26,25,24,26,24,24,26,25,25,24,25,24,25,25,24,24,25,24,25,25,26,23,25,24,25,25,26,24,26,24,24,25,26,23,24,25,23,24,23,25,26,23,24,26,26,24
41,25,24,23,25,26,26,24,24,25,25,24,25,24,23,25,26,26,24,23,25,23,25,24,25,24,25,24,24,25,24,25,24,25,24,25,23,24,25,24,24,23,25,25,25,24,25,25,25,24,23,24,24,24,24,24,24,25,24,26,23,25,24,24,26,26,24,24,25,25,24,25,24,25,25,24,24,25,24,24,25,24,25,26,25,23,23,24,25,26,24,25,24,26,25,24,23,23,25,25,23,24,25,22,25,26,24,25,24,24,23,25,25,25,25,25,23,25,24,24,25,23,25,25,24,23,24,24,24,24,26,25,25,24,23,24,26,24,25,24,23,23,24,24,26,23,26,25,23,23,24,24,24,25,25,23,24,24,25,25,24,25,25,26,24,24,24,24,24,24,25,25,26,24,25,24,24,26,24,23,24,25,24,24,23,24,25
42,26,24,24,24,25,25,25,25,24,25,25,25,24,25,24,25,24,26,25,25,25,24,24,24,25,24,24,25,25,26,23,25,23,24,25,26,23,24,25,24,24,25,25,25,24,25,25,25,24,25,24,25,25,24,25,25,26,25,25,25,24,24,24,24,25,25,24,25,25,25,25,25,23,23,25,24,25,25,25,23,24,24,25,24,25,26,24,25,25,24,25,24,24,25,25,24,25,24,25,25,23,23,26,25,24,26,24,25,25,26,25,21,24,25,25,25,24,25,23,25,24,24,23,25,24,23,24,25,26,24,25,25,25,25,22,24,25,23,25,24,25,25,25,25,24,25,22,25,25,26,24,24,25,25,25,25,24,24,25,26,24,25,25,24,25,23,25,25,25,25,25,24,24,24,23,25,25,26,24,24,25,24,25,23,24,24
43,24,24,24,25,25,25,24,24,24,25,24,25,25,24,25,25,25,26,24,26,26,23,23,25,24,25,25,25,25,25,22,25,23,24,25,24,24,25,25,24,25,23,24,25,24,25,25,26,25,25,25,24,25,24,26,25,25,24,23,24,24,23,25,25,25,25,25,24,25,25,24,25,24,25,24,26,25,24,25,26,24,25,24,25,25,25,25,25,24,25,25,24,24,25,25,23,24,23,24,25,25,25,26,25,24,24,24,24,24,26,25,24,25,24,26,25,24,25,24,26,25,24,24,24,25,23,25,23,24,24,25,24,25,25,25,24,26,26,24,26,24,22,26,24,24,25,25,24,23,25,25,25,25,26,25,26,23,24,25,24,24,26,25,25,25,25,25,24,24,23,26,24,25,25,25,26,26,24,25,24,23,26,23,25,24,25
44,26,26,23,24,25,25,24,23,25,25,24,23,24,25,23,25,25,24,24,24,25,25,24,26,25,25,25,26,26,24,26,25,24,25,25,25,25,23,24,25,23,26,25,25,25,25,25,25,23,25,25,24,24,26,25,23,25,23,25,23,24,24,25,26,26,24,25,25,25,25,25,25,24,25,24,24,24,25,24,25,24,25,23,24,25,25,24,24,24,23,25,24,25,23,23,26,23,25,24,24,24,25,25,23,25,25,26,23,26,24,25,25,24,25,25,25,24,24,25,25,24,25,26,24,25,24,26,25,26,25,25,24,26,25,25,25,24,24,24,25,24,26,25,25,26,24,25,25,24,25,25,24,24,25,25,25,24,25,24,23,25,25,24,25,24,25,24,25,25,24,26,24,25,26,23,24,25,25,25,24,25,25,25,24,26,25
45,24,25,25,25,23,24,24,26,26,23,25,25,24,25,26,26,25,25,25,25,24,25,24,24,24,24,24,26,24,24,25,24,25,24,24,24,26,23,24,24,25,25,25,24,25,24,24,26,24,25,24,25,24,24,25,26,25,25,25,24,25,24,24,26,25,25,23,25,25,25,24,25,25,25,25,25,25,24,26,25,25,24,24,25,25,25,24,25,24,25,24,25,25,24,24,25,24,24,24,24,24,25,24,24,24,26,26,25,23,24,24,25,24,25,24,26,26,25,25,24,24,25,23,25,25,25,26,25,24,26,24,25,24,24,26,24,25,26,23,25,24,25,25,26,25,24,25,25,25,24,24,25,23,23,25,26,26,23,24,26,25,24,24,26,23,24,24,25,25,25,25,25,24,23,25,25,24,26,24,24,24,24,23,24,25,24
46,26,24,24,25,25,23,24,25,25,24,25,25,25,25,24,25,25,25,25,25,23,25,24,25,24,25,24,24,23,23,24,25,25,24,25,24,24,25,24,25,24,26,24,24,23,24,25,24,26,25,24,26,25,25,24,25,23,26,26,24,26,25,25,24,25,25,25,24,26,25,24,25,25,24,25,24,25,23,25,24,23,25,24,24,25,25,24,27,23,25,25,24,25,25,24,25,23,24,24,25,26,23,25,25,24,24,24,24,26,24,24,25,26,24,25,24,24,25,25,24,25,25,24,24,24,24,22,25,25,25,26,24,24,24,25,25,26,23,25,25,26,24,23,25,25,24,24,24,25,25,25,26,25,25,26,24,25,24,26,24,24,24,25,24,25,24,24,23,25,26,25,25,25,26,26,24,25,25,23,25,23,25,24,26,25,24
47,25,25,25,25,25,26,25,24,24,25,25,25,25,25,24,23,24,26,22,25,24,25,24,26,24,25,25,25,24,25,25,25,25,24,25,23,25,24,25,24,25,26,25,24,25,24,26,24,24,26,24,24,25,24,24,23,25,24,25,25,24,25,25,23,23,25,24,25,23,25,23,26,24,26,24,24,23,24,24,24,24,25,26,25,23,26,25,25,25,24,24,25,24,25,24,24,26,22,24,25,24,25,24,23,23,24,25,24,25,24,24,24,25,23,24,24,24,25,25,24,25,25,25,25,26,24,25,25,23,25,26,25,24,25,24,24,24,24,24,25,26,24,25,24,23,24,24,24,23,23,25,25,25,23,26,25,24,25,24,26,26,25,24,26,25,25,24,24,25,24,24,26,25,26,26,26,23,25,24,25,26,24,26,24,25,23
48,23,25,25,23,25,24,24,24,23,25,26,26,24,24,24,25,24,25,26,24,25,25,23,24,25,24,26,22,25,24,23,24,24,25,24,25,25,26,24,25,25,25,24,25,24,25,25,25,25,26,25,25,24,25,24,25,23,25,25,24,23,24,25,25,25,25,24,25,25,25,25,25,25,24,24,25,24,24,25,24,25,25,24,24,25,25,25,23,24,25,25,23,24,25,26,26,25,24,24,25,26,26,24,24,25,25,24,24,24,23,25,24,24,25,24,25,24,26,25,24,25,24,25,24,24,26,24,24,26,24,24,25,25,25,24,24,23,24,24,23,24,25,25,24,24,24,23,26,25,24,25,25,24,24,24,24,25,25,26,22,24,26,24,25,25,24,24,24,26,25,25,24,25,26,24,24,26,25,25,25,25,24,24,25,25,25
49,24,26,25,23,25,25,25,22,25,24,24,25,24,24,24,24,24,25,26,25,25,25,24,24,25,24,25,24,24,25,24,24,24,24,24,25,25,23,25,24,24,24,24,25,25,25,24,24,24,24,24,26,25,25,23,23,24,25,25,25,23,25,24,24,26,25,24,25,23,22,25,24,24,24,25,25,25,22,25,24,25,25,24,26,25,23,23,25,25,25,23,25,23,24,25,25,25,25,24,25,26,24,25,24,25,24,24,26,26,25,25,24,25,24,26,25,25,23,25,23,25,25,24,24,25,25,26,24,25,25,24,25,26,24,25,25,25,25,22,25,24,25,26,22,26,25,23,24,24,25,23,24,26,24,25,26,25,24,25,24,23,23,23,24,25,23,25,25,26,23,25,23,23,25,25,24,25,23,24,23,24,24,25,25,26,23
50,25,25,24,24,23,24,24,24,27,24,25,25,22,26,25,25,24,24,25,25,25,25,25,24,26,25,24,25,24,26,25,24,25,23,24,24,25,25,24,24,24,23,25,26,25,25,24,25,24,26,24,25,24,24,24,25,23,24,26,25,24,25,25,25,23,25,24,25,24,24,25,25,25,25,24,24,25,24,26,23,24,24,24,24,25,24,23,25,25,25,21,25,26,23,25,24,24,24,24,24,25,25,24,24,25,25,24,25,24,24,25,25,24,24,24,24,25,25,23,25,24,23,24,26,25,25,25,25,24,26,25,25,26,23,24,26,23,25,24,23,24,25,24,25,24,25,25,23,23,24,25,25,24,26,24,24,24,25,23,25,25,24,25,24,26,25,25,24,24,24,25,24,24,26,25,25,25,25,25,25,25,25,24,25,23,25
51,25,23,25,23,23,24,25,25,25,24,25,24,25,25,26,25,25,24,24,25,24,25,25,26,25,25,24,24,25,24,23,25,25,25,24,23,25,25,24,26,25,24,25,24,25,25,25,26,23,24,24,23,26,26,25,25,26,25,24,25,26,24,25,25,25,24,24,25,25,24,25,25,25,26,24,26,24,24,26,25,26,25,26,25,24,24,25,24,24,24,25,24,24,26,25,23,25,24,24,25,25,25,25,24,26,24,23,25,26,27,25,24,25,24,24,25,24,26,24,24,25,23,25,25,25,26,24,26,24,25,25,24,23,24,24,23,24,25,24,25,25,24,24,24,24,24,25,26,25,25,25,25,25,25,25,23,26,25,24,24,25,25,26,24,24,25,23,25,26,25,25,25,24,25,24,26,24,24,25,25,25,25,25,24,24,25
52,23,25,24,24,25,25,24,24,26,24,24,23,25,25,23,25,25,24,26,24,25,25,24,25,25,23,24,25,25,25,25,24,25,25,25,25,25,25,26,26,24,25,24,26,24,25,25,25,25,24,26,25,26,23,24,24,25,25,25,25,24,25,24,23,25,25,24,25,25,24,25,25,25,25,25,25,26,24,25,26,25,25,25,24,24,25,24,24,25,24,26,25,25,24,24,24,25,25,24,25,24,25,25,25,25,26,24,25,26,25,24,24,25,25,24,25,25,26,25,24,24,24,25,24,24,25,25,25,24,24,23,25,25,25,24,24,25,24,25,25,24,25,25,24,25,25,25,24,25,25,24,24,24,26,24,25,25,25,26,25,25,24,24,26,27,26,24,26,25,24,24,25,25,25,25,25,25,25,25,24,25,26,25,26,24,24
53,23,26,24,24,23,26,23,25,25,25,24,26,24,26,24,25,25,24,24,25,23,24,24,25,24,24,24,25,24,24,24,25,27,24,24,25,25,24,24,25,24,26,25,26,24,24,26,24,25,24,25,24,23,24,25,26,24,23,25,24,24,25,24,25,24,24,25,25,25,24,24,25,23,25,25,25,25,25,25,26,26,25,24,25,24,26,25,25,25,24,25,25,25,26,24,25,25,24,24,24,25,24,24,24,25,25,25,25,24,23,26,23,24,22,25,25,24,24,26,25,25,23,25,24,25,25,25,25,24,26,25,26,24,23,23,25,24,25,26,23,25,25,23,23,24,25,26,23,25,24,25,26,25,25,25,24,25,24,24,24,24,25,25,24,24,24,26,25,23,24,24,24,24,25,25,25,23,24,25,24,25,24,25,23,25,23
54,24,25,24,24,26,24,25,25,25,25,25,24,25,24,25,25,25,25,23,24,25,26,25,25,25,24,25,24,23,23,25,24,24,25,24,25,24,25,24,23,24,24,25,24,25,23,24,24,24,23,24,24,25,23,25,24,25,24,24,23,26,23,26,25,26,24,25,25,24,24,24,24,24,25,23,23,25,25,25,24,25,25,24,25,25,24,24,25,25,25,26,25,24,25,25,25,25,24,25,24,24,24,25,23,25,25,24,25,24,25,25,25,24,24,22,24,24,24,23,24,25,24,25,25,24,24,24,23,24,24,24,25,22,24,26,23,26,25,25,24,25,24,25,23,25,24,25,25,24,23,25,23,24,24,26,25,24,23,24,24,26,24,26,26,24,25,24,23,25,24,25,24,25,24,24,23,24,25,25,24,24,24,25,25,23,25
55,24,25,23,24,24,25,23,23,24,25,24,25,24,24,24,24,25,25,24,24,26,25,25,23,24,25,26,24,24,24,25,26,24,24,25,25,25,24,24,25,24,25,24,25,25,24,24,25,25,25,25,25,24,23,25,25,24,24,23,26,23,25,26,25,25,25,24,25,24,24,23,24,25,26,23,24,25,25,25,24,23,26,25,26,25,24,24,25,23,24,25,25,24,24,25,25,25,23,25,25,24,24,26,25,24,25,25,23,23,24,25,23,23,24,25,24,24,23,25,23,26,25,25,23,23,25,25,25,23,26,24,24,23,25,25,24,25,25,24,25,25,25,24,24,24,24,24,25,24,25,24,26,25,26,24,23,24,24,23,26,24,25,25,24,25,25,24,24,23,24,25,25,24,24,26,26,24,25,24,25,25,24,25,25,24,24
56,24,26,25,24,25,25,25,24,25,26,24,24,25,24,25,25,24,25,25,25,25,26,25,24,24,25,25,24,25,25,24,25,26,25,23,24,24,26,26,25,25,26,23,26,25,24,24,26,25,24,25,24,26,24,24,25,25,24,26,25,24,23,24,24,25,24,25,25,25,25,25,25,23,25,25,25,24,25,25,24,25,25,24,24,25,27,23,25,24,23,26,26,25,24,25,26,26,24,25,25,25,25,26,26,24,25,26,25,26,24,25,24,25,24,25,24,23,25,25,26,25,24,25,25,24,24,24,24,23,25,24,24,25,24,23,25,24,23,24,24,26,24,26,24,25,24,26,24,25,24,24,24,24,25,26,26,22,22,25,24,25,25,26,24,24,23,24,24,24,25,24,23,25,25,23,26,25,25,24,24,26,25,24,25,23,23
57,24,25,26,24,24,25,25,24,25,25,25,24,24,24,25,24,24,25,26,23,24,25,24,24,25,25,24,24,24,25,25,26,25,26,25,25,24,24,25,24,25,25,24,24,25,25,24,24,24,25,24,25,24,24,23,24,25,24,25,26,26,24,25,24,25,26,23,24,24,25,24,26,25,24,23,24,25,26,25,23,24,23,25,26,26,25,23,25,24,23,25,26,24,25,26,26,24,25,24,24,25,25,24,25,24,23,25,26,26,25,25,23,24,26,25,23,25,25,26,24,24,24,26,25,25,24,25,26,23,26,23,26,25,24,25,24,25,24,25,24,25,25,25,25,26,24,24,25,25,26,25,24,24,24,25,25,24,25,25,25,24,25,24,23,25,24,25,24,24,25,24,24,25,24,26,25,23,25,23,23,24,25,25,26,24,25
58,24,24,24,26,25,25,24,24,25,25,24,23,25,24,26,25,23,25,24,24,24,25,24,24,25,25,24,23,25,26,25,24,24,23,24,24,25,25,24,24,26,25,25,25,25,26,25,24,25,24,26,25,25,24,24,26,25,25,24,24,24,25,24,24,26,25,25,24,26,25,26,23,25,25,25,24,24,25,25,25,24,25,25,26,23,25,24,23,24,24,24,25,25,24,25,24,23,24,25,24,25,25,25,25,25,25,25,25,26,25,24,25,25,25,24,26,25,23,25,25,25,24,24,25,24,25,25,25,24,25,25,24,25,24,25,26,25,25,24,22,24,25,25,24,25,26,23,25,24,24,25,24,26,25,24,24,25,26,23,24,25,25,24,24,25,24,27,24,25,25,26,26,24,23,25,25,24,23,25,25,26,25,25,25,25,24
59,25,25,25,25,24,23,24,25,25,25,26,25,25,25,24,24,23,25,25,24,24,25,24,26,24,25,26,24,24,25,26,23,24,25,25,26,24,22,24,25,25,24,26,25,24,24,24,25,23,24,25,25,25,24,25,25,24,24,25,26,23,25,25,25,25,23,24,25,23,24,26,24,23,23,25,25,24,23,25,24,24,25,23,24,25,26,24,25,25,23,25,23,25,25,23,26,25,26,25,24,25,25,23,24,24,25,25,25,25,24,25,24,25,25,26,26,23,24,26,25,25,25,25,24,25,22,25,25,24,25,22,24,25,23,25,25,25,24,26,24,24,25,23,25,25,26,25,25,23,24,25,26,25,24,25,26,25,23,25,24,26,25,23,25,25,25,25,25,25,25,27,24,25,23,25,24,26,24,26,24,26,23,23,24,24,25
60,24,24,24,25,24,25,26,25,24,24,25,24,24,25,26,25,25,24,24,24,22,25,24,25,25,25,25,24,25,24,25,25,25,26,26,24,25,25,24,24,24,25,25,24,25,24,26,25,23,25,25,25,24,24,23,25,24,24,23,25,25,25,25,24,25,25,25,25,25,24,25,24,26,24,25,25,24,25,24,24,26,26,25,22,24,25,24,26,24,25,22,25,25,25,24,23,24,24,25,25,23,23,25,23,25,24,24,25,24,25,25,25,25,25,24,24,23,25,26,24,24,25,24,23,24,25,25,26,25,25,27,25,24,24,24,25,24,23,24,26,25,26,25,24,24,25,23,25,25,23,24,24,25,24,26,25,25,24,24,25,25,24,26,25,24,26,23,25,25,23,24,25,24,23,24,25,25,25,23,25,25,23,25,24,26,25
61,25,24,25,26,24,26,24,24,24,26,26,24,25,25,25,24,25,24,25,23,25,24,25,25,25,22,26,23,25,24,26,25,25,24,23,25,24,23,24,25,25,25,24,24,24,25,24,26,25,25,25,25,26,24,24,23,25,24,26,25,24,25,24,24,25,24,24,24,25,24,25,24,24,25,23,24,25,25,25,24,25,24,24,24,25,24,24,25,24,24,24,25,22,26,24,25,24,25,24,24,25,26,26,24,25,27,24,24,25,26,25,23,23,24,25,25,23,23,24,24,24,26,26,24,24,25,24,26,24,26,23,23,24,25,26,25,25,26,25,25,25,26,22,25,25,25,25,25,25,25,25,24,24,24,23,26,26,25,24,24,25,25,25,25,23,26,24,24,24,25,25,23,26,24,25,26,25,24,25,25,26,24,24,24,23,25
62,24,26,25,25,25,25,25,24,25,24,25,24,25,25,25,24,24,25,24,24,24,25,24,25,24,24,24,25,25,25,23,25,24,25,24,25,24,25,23,25,25,24,24,24,24,25,24,25,25,25,25,25,23,24,25,24,25,25,25,25,23,23,25,24,25,26,25,26,25,24,23,25,23,26,24,26,25,25,24,25,25,25,25,24,25,25,25,25,25,24,25,24,24,25,25,26,24,25,25,24,25,26,25,24,24,27,26,24,24,24,25,25,24,23,24,26,25,24,26,25,24,23,24,23,24,25,24,24,26,25,24,24,24,24,25,23,24,24,24,24,25,24,25,25,24,24,24,25,25,26,23,24,25,24,26,25,25,25,25,26,25,24,25,24,25,25,26,25,25,25,25,25,24,25,25,25,26,24,25,25,24,25,24,25,25,25
63,26,26,25,24,24,25,24,24,25,23,25,24,25,25,22,25,26,25,25,25,23,25,24,24,24,24,25,26,24,25,25,26,24,23,24,26,24,25,24,26,25,25,22,24,25,26,24,26,25,23,25,26,25,25,26,25,25,24,24,24,25,24,25,23,24,25,25,26,23,24,26,25,24,25,24,25,23,25,24,26,25,26,25,24,26,25,24,25,24,24,24,25,26,24,24,24,25,25,25,24,24,25,24,24,26,26,25,25,25,25,25,25,25,25,25,26,24,25,24,24,25,24,24,25,25,25,25,24,24,25,24,25,25,25,26,25,24,24,25,24,25,24,25,24,26,26,25,26,24,25,24,25,24,24,23,23,24,25,25,24,24,25,25,26,25,25,25,23,26,25,24,24,25,25,24,25,23,24,23,24,25,24,22,24,25,25
64,25,25,24,25,25,23,22,25,24,26,24,25,25,24,25,25,25,23,22,23,25,24,25,26,25,24,22,23,24,25,25,24,26,25,25,26,24,25,25,24,25,25,24,25,25,26,24,25,25,25,24,25,25,24,24,25,26,26,24,24,24,25,26,25,25,26,24,24,25,22,24,24,24,25,25,25,25,25,25,24,25,24,24,24,25,25,25,25,25,24,25,25,26,25,23,25,24,25,25,25,23,26,24,23,25,24,24,25,24,24,25,25,23,25,24,25,24,25,24,25,25,27,24,24,24,24,25,23,25,24,24,25,25,24,24,25,26,24,24,24,25,25,24,24,25,24,24,24,25,26,25,23,25,24,25,23,23,24,26,24,25,26,23,25,25,25,26,24,26,24,25,25,25,24,25,24,24,23,24,24,24,25,24,25,25,25
65,25,25,25,24,26,26,25,24,25,23,24,26,25,26,25,25,24,26,24,25,24,24,24,25,24,24,26,25,25,23,25,25,25,24,24,25,24,25,25,23,25,25,24,25,24,26,26,23,25,26,24,25,24,25,25,25,24,25,25,24,24,25,24,24,24,24,25,23,24,23,24,25,24,24,25,24,24,24,24,25,25,26,25,24,25,24,25,25,24,25,25,25,25,24,24,25,24,25,25,26,26,25,24,23,25,23,24,24,24,26,25,25,24,25,25,26,25,25,24,23,24,23,24,23,24,23,25,24,23,24,25,25,24,24,24,24,24,25,24,25,22,25,24,26,25,26,25,25,24,26,24,23,26,24,25,25,24,25,24,24,25,25,24,25,25,24,23,24,25,23,25,25,24,24,25,25,23,23,25,25,24,24,24,24,25,24
66,22,25,25,24,25,24,25,23,24,25,24,24,23,24,24,25,26,25,25,25,24,25,25,24,26,24,25,24,23,23,24,26,25,23,24,23,25,23,24,25,25,25,25,24,25,25,24,23,24,25,25,25,25,24,25,25,24,25,24,25,25,24,23,25,25,25,23,23,25,25,23,25,26,25,25,24,24,23,25,24,24,25,26,26,25,25,23,23,23,25,25,25,24,24,24,25,23,26,24,24,24,25,25,25,24,27,24,25,24,25,26,25,23,26,25,25,24,25,25,25,25,25,26,24,26,23,25,25,25,24,26,25,25,23,25,24,25,25,24,24,24,25,23,25,25,24,25,26,26,24,24,24,24,25,24,25,24,23,25,26,25,26,24,25,26,26,25,25,24,23,24,25,26,25,25,26,24,25,24,26,24,25,25,24,25,24
67,25,25,25,26,25,23,25,23,26,25,24,24,24,24,24,25,27,24,24,25,23,23,24,24,24,25,25,26,24,25,24,26,26,24,25,24,25,25,27,24,25,25,24,25,25,25,25,24,26,25,24,24,25,24,25,24,24,25,24,24,23,26,24,24,25,25,24,24,24,25,26,26,25,24,25,26,23,24,23,25,23,24,24,25,24,25,24,25,24,25,25,25,25,24,24,25,23,25,25,26,25,22,24,24,26,24,24,24,24,25,23,24,24,25,27,25,24,25,25,25,25,23,25,26,25,24,22,24,24,25,26,25,26,24,25,25,26,24,23,25,25,24,25,23,24,24,24,25,25,25,25,24,24,26,24,24,23,24,25,25,25,24,26,25,24,24,25,24,25,25,23,24,25,24,24,26,24,25,25,24,26,25,26,23,24,24
68,24,24,24,25,24,24,25,25,23,25,26,26,25,25,26,25,24,26,25,23,26,25,24,25,25,25,25,26,23,23,25,24,25,23,24,26,24,25,24,25,26,24,23,24,24,24,23,24,25,24,25,25,24,24,23,25,23,24,25,25,24,25,26,25,24,25,24,25,25,24,25,26,25,25,25,23,25,25,24,25,24,25,22,24,23,25,26,24,24,24,24,25,25,25,23,25,25,25,25,26,24,24,25,24,24,23,24,24,25,25,25,24,24,25,24,23,25,26,25,24,24,24,24,25,25,25,24,24,25,23,24,25,25,24,25,25,24,24,25,24,25,25,24,25,25,25,25,25,25,25,24,25,23,26,26,25,25,25,24,25,24,24,24,26,25,24,23,24,26,24,24,25,24,23,25,26,25,25,24,25,26,24,23,25,23,25
69,24,24,23,24,25,26,26,25,25,24,24,24,25,25,23,23,24,24,25,25,24,24,24,26,25,25,25,25,25,24,25,25,26,24,24,25,25,25,25,26,25,24,26,25,25,24,24,24,24,25,25,24,25,24,25,25,25,26,25,24,24,23,25,26,24,25,24,23,25,23,26,25,24,22,25,25,24,24,24,25,24,23,25,23,25,26,25,25,23,24,26,25,24,25,24,24,25,25,23,26,26,24,24,23,24,26,23,25,24,23,26,26,25,24,25,24,24,22,24,25,24,25,25,26,23,24,23,24,26,24,25,25,26,24,25,25,26,25,23,24,23,25,24,26,24,23,23,24,25,24,24,25,23,24,24,25,25,23,23,24,25,25,25,23,25,25,25,24,23,25,24,25,25,24,26,25,25,25,25,24,25,25,26,24,25,24
70,25,24,25,25,25,25,23,23,25,24,25,25,25,22,23,23,23,25,25,25,24,24,24,25,25,25,25,24,26,23,25,25,24,25,23,23,24,24,25,25,25,26,25,25,24,26,26,26,26,25,25,26,25,24,25,26,25,25,24,24,25,24,25,24,25,25,23,23,24,24,25,25,25,26,24,25,26,23,22,25,24,25,25,26,26,24,24,25,24,24,22,25,24,25,24,26,24,25,25,25,25,26,24,25,25,24,24,24,25,25,24,25,24,24,24,24,24,25,26,23,23,23,24,23,24,25,26,26,25,24,25,24,24,24,24,24,25,24,26,25,25,25,25,25,26,25,26,26,25,26,25,25,25,24,24,24,25,26,25,25,26,25,24,24,24,24,24,26,25,25,25,24,25,24,25,23,25,24,27,24,25,25,24,26,24,23
